step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,min_singular_ainv,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms
10,adam,10,11,0.02713146225026413,1,0.017515709040797703,0.00015988299055571587,0.0005298846919331961,0.0218187015334707,1,34,,0,9.903579405650057e-12,0.6382681458361879,0.6382681458361879,0.4288469097168325,0.42902168487674214,0.017515709040797703,0.021729434875020364,0.0433416271769063,0.020410689126135927,0.0022957919798328704,0.33188156748934144,14.618091067739716,0.06669893914138263,0.2533176734667901
11,adam,11,12,0.02686014762776149,1,0.015799948397567414,0.0003557434197668708,0.003049931983205925,0.018626241564536107,1,20,,0,5.908736025310519e-10,0.63900686453235,0.6040375851014553,0.37519200244231904,0.37550625555347916,0.015799948397567414,0.01969119287342014,0.03987254474428119,0.018369516914630565,0.0024430227350562806,0.3417521885940542,15.729535136225534,0.07428633330930072,0.26734404216771274
12,adam,12,13,0.026591546151483875,1,0.014418351546820132,0.0002812973587319935,0.0015526834223977561,0.017089557262758383,1,29,,0,1.0611629617218658e-09,0.6520429475500876,0.5572142974903711,0.3259536673872315,0.3265571735964232,0.014418351546820132,0.017717728152628474,0.033626026561766546,0.016565671478726274,0.0026409917046230627,0.346358164288893,17.07575918050983,0.08345257313160756,0.2780582299115234
13,adam,13,14,0.026325630689969032,1,0.01249172280929562,0.00024087314759765408,0.001748684039948021,0.015716503556219043,1,13,,0,3.201272365207985e-09,0.667839033827671,0.4842664877746557,0.2821474649931346,0.2841426220622345,0.01249172280929562,0.015308647372563735,0.0300698464508572,0.014280195254501488,0.0026183213032781602,0.3235334329324678,17.48727541989879,0.0942646605457854,0.28718942505255357
14,adam,14,15,0.026062374383069346,1,0.0105731046436519,0.00021926805442393956,0.0013864196109095893,0.015188333966249199,1,15,,0,1.4870427496955568e-10,0.6501063051412751,0.41488170186601386,0.24533758333339992,0.24938572861043726,0.0105731046436519,0.012971603554253648,0.02644197455091454,0.01188841963608858,0.002658212034401028,0.31356390298174935,18.111460515110743,0.10543730429308204,0.2954526859792686
15,adam,15,16,0.025801750639238653,1,0.009996705915481538,0.00042202517171755643,0.0026157991739804067,0.014683440828916558,1,21,,0,2.9941505140871694e-11,0.6084517371184587,0.3816298396478479,0.20989239079635008,0.21474594125010246,0.009996705915481538,0.012207856522436854,0.02334692032420063,0.01013940279280062,0.002592407183448555,0.313775235852523,17.874132340721758,0.1159261158221469,0.3033371283265912
16,adam,16,17,0.025543733132846264,1,0.01008408636021897,0.009935041088152756,0.09141951475950783,0.012188669410778077,1,16,,0,9.00464808058499e-09,0.5540181196271026,0.3274797595617796,0.17348112271431382,0.1786893794266814,0.01008408636021897,0.012503977724437908,0.03343081969784141,0.007998370314369178,0.0024670584488240394,0.29968563343310983,17.70768937957315,0.12312184185286619,0.30899248740197843
17,adam,17,18,0.025288295801517802,1,0.008146525339336285,0.00024949940790951766,0.0013275570348328736,0.011940592158514597,1,29,,0,2.5175332883236646e-10,0.5328403233371724,0.3237224665093902,0.15341384561802932,0.16254980445290332,0.008146525339336285,0.009344180350723014,0.02015502072998003,0.006449916906462472,0.0025757032788201115,0.29718912615006754,18.914839481225073,0.1291890962178892,0.31341553342623607
18,adam,18,19,0.025035412843502625,1,0.007470756887853205,0.0002794049875375193,0.0010972398582485543,0.01106429967737397,1,12,,0,1.8628318701604533e-09,0.5410482212475958,0.27791350815064925,0.13498314787986998,0.14612695221066715,0.007470756887853205,0.008490632945112483,0.017729745466279596,0.006161304390350402,0.0025852466254965107,0.2966925825565723,19.034441272461155,0.13541459281632184,0.3173776183802373
19,adam,19,20,0.024785058715067598,1,0.006591489982699776,0.00026512647275747756,0.0019919445132831593,0.01055643198773281,1,12,,0,3.1631804313576965e-09,0.4649477390608891,0.152084337229324,0.10492755663638632,0.1145856931819478,0.006591489982699776,0.007546641823312566,0.015254333168484473,0.0056855154834424115,0.0025403093123697617,0.28746978955300795,18.56827830714323,0.1414097909587774,0.32069236551902686
20,adam,20,21,0.02453720812791692,1,0.0062677667276125676,0.0003061770491511457,0.003087396424519685,0.01028019172818473,1,18,,0,1.3354705260034604e-09,0.3881415001417774,0.10171037758099717,0.07800833514856834,0.08520342857833876,0.0062677667276125676,0.007758288936617953,0.02432712235581599,0.005816824417445131,0.002626150216971734,0.2936143872417269,19.404319328856925,0.14729352491817094,0.3231661723975952
21,adam,21,22,0.024291836046637753,1,0.006159742784433474,0.0003084560322496007,0.0027068079814262227,0.009929864750425284,1,14,,0,4.186454546510562e-09,0.2753372875768667,0.07204485844313364,0.050887025081789675,0.05553781505903792,0.006159742784433474,0.00752659491041099,0.022754391200208928,0.006209201220533115,0.0026668828203467937,0.2946686181601544,19.714795511985777,0.1530333937922458,0.3246928033292831
22,adam,22,23,0.024048917686171376,1,0.006130668378161981,0.00033843930533965623,0.0027599224416481882,0.00852298048647569,1,24,,0,1.7986534048403742e-09,0.24117319481785582,0.046056253287060554,0.019692293798569308,0.021455782833256817,0.006130668378161981,0.007558011743764502,0.024059150255656966,0.00650389127956763,0.0026744828386260472,0.29375724895283056,19.91757185103792,0.15758748262383526,0.32471031854999544
23,adam,23,24,0.02380842850930966,1,0.0056139087213354505,0.0003621947209219218,0.0036687582094090832,0.008009285342457975,1,9,,0,1.3331797509950723e-09,0.29969050777987355,-0.014402403703285913,-0.01226536273143872,0.013334005516959842,0.0056139087213354505,0.0072226248619469136,0.024879900271638396,0.005953347365293555,0.0027046311830765776,0.29520837747754514,20.123182100374077,0.16134315814037978,0.323518305004726
24,adam,24,25,0.023570344224216562,1,0.00611210234216765,0.0003878213020679362,0.004357400720185407,0.007806081354522171,1,33,,0,1.4905985365617404e-09,-3.5192365550400955,-0.0018005099234900792,-0.03874956858890046,0.013551744646275232,0.00611210234216765,0.0077338333490711945,0.026645758264664796,0.005975524443960298,0.002868448405813804,0.31313536637511663,21.615968247788686,0.1644566853294262,0.32170951734852504
25,adam,25,26,0.0233346407819744,1,0.005200588498816089,0.0003446084093664349,0.0036809596783056076,0.007675334882088654,1,18,,0,1.2314989776533458e-09,-6.273662705006826,-0.0017600888374176638,-0.048285866227341004,0.007481078155248248,0.005200588498816089,0.00677077532924982,0.024975368331948695,0.0051822829951284,0.002745890492844458,0.29602947788877865,20.773466764009285,0.16682032295365662,0.319695128525282
26,adam,26,27,0.023101294374154653,1,0.0052898718247464905,0.00041149581612191387,0.004390124050311265,0.0075322678045290576,1,33,,0,2.2085128538884383e-09,-12.374133454594205,-0.00175773460985041,-0.052474741780627034,0.0012526191154041326,0.0052898718247464905,0.006869341026714141,0.023412377248900797,0.004090998676914689,0.002373711506731516,0.2537505702143905,18.28257389822869,0.1689872195111278,0.31790258183344455
27,adam,27,28,0.022870281430413107,1,0.005233381833496098,0.0006205242341847832,0.01156024488365285,0.007206157065189275,1,60,,0,5.267575058481986e-09,-12.412775797747805,-0.01719010892208881,-0.07939316572481057,0.006976030550167207,0.005233381833496098,0.006893213880986297,0.023231065683988056,0.004381729855420742,0.001957180344668322,0.2265745210316685,15.21466458050909,0.17115359013415962,0.31650822769396286
28,adam,28,29,0.022641578616108975,1,0.004297094964355032,0.0007776007553563335,0.01362391230310774,0.007004068176031829,1,25,,0,2.594684106480346e-10,-13.622256230275031,-0.02298281967663343,-0.11194137249279729,0.005945274374277847,0.004297094964355032,0.00502421392100177,0.01234591808179038,0.0038314397539757077,0.0020647046946979638,0.22677029589197945,15.59766890085717,0.173925355120559,0.315881698547693
29,adam,29,30,0.022415162829947884,1,0.004038811274811114,0.00031456027581406855,0.00609577977726844,0.006257390145745498,1,20,,0,3.5392030411458534e-09,-14.014785730797723,-0.007419213477083698,-0.14102098391713844,0.0006059216985601017,0.004038811274811114,0.004616568688472063,0.012031866273124692,0.0036745170918980447,0.0020834150873848194,0.23188510489981387,15.676047761237387,0.17659799306812682,0.31565653308374486
30,adam,30,31,0.022191011201648406,1,0.0037107261769367345,0.00022258433707599134,0.0015450241675752114,0.005765461380256575,1,17,,0,1.5403941240827644e-10,-13.169924817882178,-0.0024430813311698864,-0.164614167796258,0.0147778601035855,0.0037107261769367345,0.004356196290215759,0.011167862013394078,0.003525028650471908,0.0020832169760750872,0.23290055736763202,15.725223695066177,0.17910525302394498,0.31570327273366205
31,adam,31,32,0.021969101089631925,1,0.0036940173883289245,0.00035886738731611133,0.004766159730038406,0.005436977384688632,1,9,,0,1.608902641410656e-09,-11.866265003735576,-0.0008745941784651347,-0.18187651500734833,0.0057585777910054235,0.0036940173883289245,0.004326603611396385,0.009795996888138023,0.003456231071158879,0.0021165476532575274,0.23661334397522205,16.587917943257303,0.1814419638062566,0.3158457191323179
32,adam,32,33,0.0217494100787356,1,0.0032545567216991974,0.0003073940565323256,0.00297856624637733,0.005438437359011026,1,10,,0,7.864099420146115e-09,-11.149115490990264,-0.00661466186537521,-0.18978076384746947,0.005177081432769578,0.0032545567216991974,0.00398194573087791,0.010553657635890543,0.002968906851107524,0.0020217922736940294,0.22277355224377124,16.196167388680138,0.1836195202182203,0.31587740441120915
33,adam,33,34,0.021531915977948245,1,0.0032536310521179513,0.0003113616349145727,0.005435255074575336,0.005164805645605281,1,22,,0,5.137419079596146e-09,-10.256938438581567,-0.007016304135891119,-0.19933098400255597,0.015549560008678374,0.0032536310521179513,0.00387762491099855,0.009823590988407472,0.003172293272459878,0.0019960663779160144,0.22247401878833595,16.16536416505464,0.18592089248219223,0.31603694908873625
34,adam,34,35,0.021316596818168762,1,0.003143646880924527,0.0003476425199823491,0.005393663034575801,0.004762193510010472,1,9,,0,7.84002108089471e-09,-9.396825931104084,0.006681043119345045,-0.21243474616505406,0.003025241183559642,0.003143646880924527,0.003778453247541477,0.00981754704710899,0.003089416657785672,0.0018913055542324844,0.21293741865319396,15.087784270077162,0.18817096950022894,0.3164192975847832
35,adam,35,36,0.021103430849987073,1,0.0029632398813050904,0.0005041064757982289,0.008891359281088251,0.004642482837673528,1,6,,0,5.546823659056311e-11,-8.717349890967183,-0.0014165323433756923,-0.22736545377015385,0.0006929687359585108,0.0029632398813050904,0.00364444727741473,0.009896076730608036,0.002831475428482558,0.0017616601533880691,0.19968470937202853,13.625291702728111,0.1901042866397268,0.31691659054261256
36,adam,36,37,0.020892396541487203,1,0.0026024116266185715,0.0003619623616142047,0.007382833723904955,0.00444544331762146,1,6,,0,9.676932235670881e-11,-8.545149710277498,0.013238998412612123,-0.23364965200732435,0.005416378994325974,0.0026024116266185715,0.0032852082371708433,0.009283099977000749,0.002666828860448519,0.0016289610367548166,0.18722632596019922,12.708553534748209,0.19197843919121674,0.3174944094848677
37,adam,37,38,0.02068347257607233,1,0.004104661108468306,0.0009199277306249734,0.013323374459002944,0.004397850789041162,1,50,,0,6.830598996213294e-09,-8.3732025254862,-0.00025544771068727315,-0.2395792037327144,0.0031610279310235667,0.004104661108468306,0.005434232989642757,0.014290380639762488,0.0041418657776201495,0.0018566187869127162,0.21625705569880707,13.665962859422065,0.19373378543492797,0.31811067311608227
38,adam,38,39,0.020476637850311608,1,0.004105203283938474,0.0005098758463870368,0.009159171368237313,0.004289480448141371,1,32,,0,6.942023377523751e-11,-7.93462559870944,-0.010110871472053131,-0.24977293112702262,0.002539852491954119,0.004105203283938474,0.005768436566013756,0.016581598754488256,0.004110506675161093,0.0020604017620917663,0.2323264562842687,15.024718811531157,0.19532367094601347,0.31861108262004934
39,adam,39,40,0.020271871471808492,1,0.0038533758683079043,0.0010157545819233366,0.025867335260870636,0.0041990377589754,1,8,,0,3.969801549177617e-10,-7.571917052896428,-0.010163169906702445,-0.25809809920569693,0.005415393088226329,0.0038533758683079043,0.005667274228407995,0.017483998229150585,0.004220646641055057,0.001966249342515026,0.22663993475047547,14.314389451950252,0.19679539930470594,0.31884334374649526
40,adam,40,41,0.020069152757090408,1,0.0034163533443411654,0.0004415603209940943,0.00649107156043779,0.004259345796322817,1,13,,0,3.369849207495888e-10,-7.279546432304851,-0.009831419798823713,-0.2647660240561104,0.0015139485021297445,0.0034163533443411654,0.004946808564221908,0.01822319653830737,0.00333770769118866,0.0020191016221370243,0.22786275934690672,15.020154598244364,0.1981753095880027,0.3189087706061487
41,adam,41,42,0.019868461229519505,1,0.0031479207579313325,0.00042430202253904316,0.0052038758622770095,0.004260868870769478,1,6,,0,3.6380324897356856e-10,-7.1225815386799045,-0.016054112681569463,-0.26739151144839285,0.0014022351151588874,0.0031479207579313325,0.00460882622450115,0.018054256318567382,0.003282945018084293,0.0020053314914811847,0.2273516592726477,14.89787989826511,0.19937438487808526,0.3189556529178413
42,adam,42,43,0.019669776617224306,1,0.004130425190852023,0.0004970752935783956,0.004412284882203575,0.004391179245969826,1,20,,0,8.679744115708902e-12,-7.071952479436369,-0.008992316263315652,-0.267873598139388,0.004006676031108068,0.004130425190852023,0.005474404806088014,0.02001208545856254,0.004110691110778073,0.0022805746779101573,0.25414901987093186,16.466741607383764,0.20054080780455988,0.3190070888041245
43,adam,43,44,0.019473078851052063,1,0.0030944291706369955,0.0002628785760019209,0.004029020923374544,0.004865214963485511,1,17,,0,5.882089114403374e-10,-7.126501052105406,-0.008583399337620394,-0.26624093283144784,0.0014285010865308719,0.0030944291706369955,0.004319412056515835,0.016844864298043848,0.003504956899788767,0.002074179037229874,0.23367165978748372,15.136880816131864,0.20155065658361676,0.3192707612004152
44,adam,44,45,0.019278348062541542,1,0.0034846261244168924,0.00045876603422275244,0.006980154733954222,0.004645651707694772,1,20,,0,5.210169777226457e-10,-7.107517450420374,-0.011692510131011876,-0.2653848282512587,0.005825348392433174,0.0034846261244168924,0.0051454513413243105,0.018421532664492136,0.003764303559834953,0.0020615885555054438,0.23034012050663544,14.641510677847002,0.2023793830716751,0.3195398497116059
45,adam,45,46,0.019085564581916126,1,0.0032322508290405613,0.0003534881978675982,0.0056575584848827755,0.004565742027083066,1,17,,0,2.2989138634316728e-11,-7.118825258545154,-0.016366082707906654,-0.26088518214850404,0.011433984877480844,0.0032322508290405613,0.004409694160697391,0.01631251388077401,0.003441695889488774,0.002009453879198189,0.2241257702322191,14.414354922954562,0.20313897463965602,0.3195550026070581
46,adam,46,47,0.018894708936096967,1,0.0030308955922497332,0.0003499208110745473,0.005477535802451896,0.00451307550597417,1,8,,0,8.973065447950675e-11,-7.028366241127285,-0.01772338767341598,-0.25866891357485994,0.002687264491906163,0.0030308955922497332,0.004195372420284672,0.015126403517797277,0.003376249406913644,0.0019413717393590465,0.21864343460318494,13.71712996854009,0.20377591773087614,0.3194527690412823
47,adam,47,48,0.018705761846736,1,0.003088716231088582,0.000386495332409169,0.006661427652770957,0.004216603013634771,1,4,,0,5.706332791743224e-10,-6.889255541205049,-0.020682696274017944,-0.25844079391073754,0.006323023131845269,0.003088716231088582,0.004131949171441735,0.01443508141907397,0.003252989358146283,0.0019192822111890088,0.21557430218421386,13.463849859645794,0.20446047624107566,0.3194856044481213
48,adam,48,49,0.018518704228268637,1,0.002989216362571942,0.00033464192289141086,0.0037161520822169103,0.0035928332336915675,1,4,,0,7.832325749134128e-09,-6.754883165687738,-0.024973149408722535,-0.2572771876943361,0.006284519642708909,0.002989216362571942,0.003995878663235029,0.014171074657634746,0.003142711679031067,0.0018869762150608288,0.21205907416469788,13.156767190403619,0.20522909460939975,0.31970029811831124
49,adam,49,50,0.01833351718598595,1,0.002867133202795984,0.0005063848861008185,0.01012914729414194,0.0034048246708732184,1,6,,0,2.47276117198471e-10,-6.596969465878096,-0.0296129007978186,-0.25661314041828065,0.004476986937741584,0.002867133202795984,0.0038730234793100064,0.014280063098965222,0.00313379931255614,0.0018165031749786654,0.20692148867034096,12.538428379589536,0.20613496193924555,0.3202310229562129
50,adam,50,51,0.01815018201412609,1,0.002621782808104966,0.00034183725978101457,0.0036527600076084014,0.0033249387890849254,1,7,,0,5.241761086826144e-09,-6.497989208682091,-0.029336924010092025,-0.25793195850344186,0.002302661105916894,0.002621782808104966,0.003601316600042591,0.014060070774841706,0.00297572625395905,0.0018015834209404672,0.2051039013073141,12.61253870040355,0.2068725587121105,0.3208469710732956
51,adam,51,52,0.01796868019398483,1,0.003157785144381707,0.000721457793764237,0.01518635988153741,0.003293207925657683,1,36,,0,7.747011684776318e-09,-6.4050511912855495,-0.013255997544932915,-0.2593219515731452,0.0004262296884645201,0.003157785144381707,0.004465995874094789,0.013297361146681978,0.0034711009772281764,0.001994869506295118,0.22387400566735507,14.517980474472104,0.20772441363672914,0.3214648168181253
52,adam,52,53,0.017788993392044983,1,0.002839829108520513,0.00020938455039809368,0.002222209810368879,0.003499984353594324,1,14,,0,6.904510320997976e-09,-6.3025963778051874,-0.019209749522891978,-0.2610919969849632,0.007418734118555963,0.002839829108520513,0.003987211023987778,0.012903623128303782,0.003446763305288144,0.0020711176336802193,0.22975711126469228,15.243780393743634,0.20844324184010535,0.3217072733113072
53,adam,53,54,0.01761110345812453,1,0.0029559471443827167,0.0006950127585816124,0.015253313521586357,0.003343080966815619,1,5,,0,9.465829839443703e-09,-6.076838465992134,-0.02510358098123264,-0.26215940372098673,0.00036697172521044113,0.0029559471443827167,0.004067872247652429,0.013075228686971332,0.0034489590048484096,0.0021038612011156613,0.231428756440761,15.539830470290696,0.20895923152301113,0.32150288563374896
54,adam,54,55,0.017434992423543287,1,0.0028595977406912993,0.0005246754158381815,0.008607313743374454,0.003134885048184172,1,7,,0,2.0706809070921065e-11,-6.062836285969753,-0.02901548329605902,-0.2602767064163175,0.003480078740223857,0.0028595977406912993,0.003883549658592385,0.013305536773822308,0.0032329259498855008,0.002016013295471722,0.2242431729886111,14.960834855827477,0.20888935620570256,0.32114288921182504
55,adam,55,56,0.017260642499307855,1,0.002680538587531786,0.0003545227082657397,0.006251550194477075,0.002999447152824906,1,8,,0,4.728345002553738e-10,-6.15145601398803,-0.029537822923369247,-0.2556200448898381,9.897795989549295e-05,0.002680538587531786,0.003627540691036281,0.013414498361270573,0.0030539395792445276,0.001982790440929401,0.22225878670794566,14.73795465035026,0.20874904156347038,0.3205697630277386
56,adam,56,57,0.017088036074314774,1,0.002639519503318511,0.00040937984344921685,0.008383568983865913,0.002899559752225598,1,9,,0,1.831528103751155e-10,-6.119669088051022,-0.026833060627966112,-0.24905407393395054,0.0030213304501439304,0.002639519503318511,0.0037091597456250067,0.013757915730326318,0.0031470569564768388,0.0019415815128714388,0.2191179003723471,14.460166854985225,0.2087630468484628,0.3199761594975531
57,adam,57,58,0.016917155713571625,1,0.0024591138297467567,0.00044007118557151854,0.010470641134774193,0.002938413418622558,1,5,,0,2.628724807623926e-10,-6.092327884887377,-0.023075402809811504,-0.24451183401994228,3.853144495311659e-06,0.0024591138297467567,0.0036044717934720833,0.01398519117572168,0.003094741949884395,0.001914678021124811,0.21618511017016676,14.265205418469531,0.2088393858490688,0.31936672947645417
58,adam,58,59,0.01674798415643591,1,0.0023725913333983812,0.000284014423436175,0.005887126709353053,0.0028420940612206382,1,4,,0,1.3238800511013788e-09,-6.122217393877433,-0.020355514397110936,-0.24504929207444928,0.0009368575514656249,0.0023725913333983812,0.0034455117027912758,0.014225990953046153,0.0029926951476554977,0.0018993993032803793,0.21401927472638327,14.155845000236589,0.20883966428654316,0.3189894932775141
59,adam,59,60,0.016580504314871552,1,0.002310670940558953,0.00020078448664762733,0.0031021240869483916,0.0025771015778440066,1,4,,0,3.75617465238315e-10,-6.153901917899859,-0.01737258270051901,-0.2498779829047629,0.0014333592586582282,0.002310670940558953,0.003387402316690829,0.014539226108216431,0.002889279353473946,0.0018839908265318188,0.21207354708977944,14.04795476458824,0.20867988331368262,0.31877323971365423
60,adam,60,61,0.016414699271722837,1,0.002305371330713785,0.0002983020587929478,0.004583965973558222,0.0023587967715748637,1,4,,0,2.053604180050342e-10,-6.167240914856184,-0.014356592175836926,-0.2540541133542788,0.0015465586212198047,0.002305371330713785,0.0033502032733929423,0.014778449994710107,0.0027716368781549702,0.001859591913364827,0.2095896400628499,13.882834071403568,0.20845065749717248,0.31868465152610764
61,adam,61,62,0.016250552279005605,1,0.0021618904983280217,0.00027796349380047457,0.004340997976436188,0.0022657636301266024,1,3,,0,6.377068773169929e-09,-6.189612285888359,-0.011897131898669823,-0.25505374795764724,0.005648446194466492,0.0021618904983280217,0.0032292432989955606,0.014754342858844978,0.002627335005838957,0.0018283424142896342,0.20671173479103444,13.670721066189127,0.20824666137282447,0.31872886391249766
62,adam,62,63,0.01608804675621555,1,0.002013070845488482,0.00020970078948188018,0.002803306909054523,0.0025176721515575763,1,4,,0,2.454572103868264e-09,-6.229965499036901,-0.010419171571916465,-0.25357739037417104,0.008935193432300887,0.002013070845488482,0.003065567491567246,0.014472229193385752,0.00250756879794005,0.0017942876902949242,0.2038961545721846,13.429923950641802,0.20816972273960857,0.3189808908787051
63,adam,63,64,0.015927166288653396,1,0.001986760974446741,0.0002704390625109429,0.0026788830177586903,0.0025137076505306753,1,6,,0,4.160580510567129e-09,-6.259402125679454,-0.01022378507228757,-0.25357534832346823,0.0042722862301701565,0.001986760974446741,0.002939677920932266,0.01405427946265588,0.002412965095516369,0.0017584683413086088,0.20127448709710677,13.17400798559666,0.2082084324489311,0.31942898445474616
64,adam,64,65,0.01576789462576686,1,0.002263292366219801,0.0001629215916990245,0.0015433053052284805,0.0026866400888967456,1,10,,0,2.1665216507707358e-11,-6.276040476766585,-0.011055703823258371,-0.25567877345706436,0.00017325278996531754,0.002263292366219801,0.0031452993956221256,0.013693261599249225,0.002470265249019981,0.001753572869401384,0.20185765888115528,13.058792579792478,0.20821777088498283,0.3198683867566597
65,adam,65,66,0.01561021567950919,1,0.002220501064598853,0.0001974087408521247,0.0025980264723438787,0.0024438169839947023,1,4,,0,4.5905256770348756e-11,-6.296188403122299,-0.01299415814930863,-0.25827752658924796,0.002271984735350667,0.002220501064598853,0.003088834268045628,0.01345796814130236,0.0024334376595940674,0.001723972701229505,0.1995890629565643,12.781851067921524,0.20830225069307529,0.32012265917162314
66,adam,66,67,0.015454113522714098,1,0.002111169735494821,0.00016887512257111664,0.0010535180217212856,0.0023863379213743562,1,4,,0,6.032302140364269e-10,-6.332539504684052,-0.015781209973144656,-0.2602290549072676,0.0024012249424863906,0.002111169735494821,0.0029928789229633746,0.013391043459834525,0.0023867998257082954,0.0016842867494083608,0.19624847609628765,12.410979115718076,0.20847151952973048,0.320243335037963
67,adam,67,68,0.015299572387486958,1,0.001991291520468666,0.00016626654250890554,0.003053174482157061,0.0024646546217048254,1,4,,0,2.2948518599751065e-10,-6.385344915877061,-0.017977281992109247,-0.2609169146545105,0.002268003104252143,0.001991291520468666,0.002886298365614537,0.013401810732582783,0.002340633404767342,0.0016456336065249165,0.19277811006080023,12.045629319563087,0.20866946413465676,0.32022554834862205
68,adam,68,69,0.015146576663612089,1,0.0019272734136372607,0.00022427657996119122,0.004256792519639642,0.0023639480264671556,1,3,,0,9.30196677688904e-09,-6.4378846927153415,-0.01929356171005958,-0.2609222192868815,0.004545807737949115,0.0019272734136372607,0.002800759934619919,0.013305592070929583,0.002316667678407288,0.001617493453081273,0.1901108724293095,11.768043551315174,0.20885271835234478,0.3201217051491535
