step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,min_singular_ainv,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms
10,adam,10,11,0.02713146225026413,1,0.0008658535176316082,1.534600180796543e-06,1.0415489463218225e-05,0.019856445230572325,1,13,,0,1.8534984478992192e-10,0.6178653516473824,0.6606028624481776,0.5010970447012703,0.49651207029955835,0.02677787348513042,0.02942538899711622,0.041899594456324046,0.02930044032290484,0.0005164444526226595,0.08447190790957351,5.368761750864361,0.08769427211946336,0.22241637368925055
11,adam,11,12,0.02686014762776149,1,0.0008409917298576552,1.2611081379927348e-06,8.644178744980135e-06,0.01896161446611289,1,10,,0,2.962455263198331e-10,0.4902152655181579,0.4902152655181579,0.4708268373334569,0.46421710313807985,0.026374383373560784,0.028999857410988338,0.04138354784142672,0.02885492261941534,0.000493969129023409,0.08368384083469613,5.089186109519954,0.09386427028694153,0.24007347154857564
12,adam,12,13,0.026591546151483875,1,0.000818958281250809,1.134545523790062e-06,6.354701831930142e-06,0.01830451880845127,1,7,,0,1.1347487143412141e-09,0.4060955870446281,0.4060955870446281,0.4435186887719355,0.43503614685435155,0.026017259519719622,0.028617447147689625,0.04092338808597443,0.028455383857251788,0.0004946405515912928,0.08571616723175116,5.0456709159927895,0.09971930790418422,0.257098804387734
13,adam,13,14,0.026325630689969032,1,0.0007990222654421064,1.0554355055525482e-06,5.8487806080065024e-06,0.017735062574623994,1,6,,0,3.4700657817551343e-11,0.35803323004351195,0.35803323004351195,0.4188035261428182,0.4086536041881062,0.025692808946365504,0.028266981894820437,0.040487246916953955,0.028087911044700827,0.000503567864749055,0.08840640580297807,5.0987021790696625,0.10516423336878959,0.27357799790865506
14,adam,14,15,0.026062374383069346,1,0.0007807988781013283,9.929172473321992e-07,5.537485698117666e-06,0.017229005539936674,1,5,,0,2.8716172288381766e-11,0.3238660714209667,0.3238660714209667,0.3963765423640399,0.38478009313177003,0.025396844546285286,0.0279427786395936,0.04006696157197458,0.027745330422107688,0.0005122289706262603,0.09080242373601752,5.17702974172757,0.11018591198431908,0.28955125612869603
15,adam,15,16,0.025801750639238653,1,0.0007638780128381903,9.325545729832465e-07,5.350536570610489e-06,0.016763812493668696,1,6,,0,1.2683820730646845e-11,0.2969482746519098,0.2969482746519098,0.3759632882250959,0.36312917675107675,0.025134206621756878,0.0276383431637678,0.03964438293697996,0.027412180351889838,0.000525863876137755,0.09330755312286992,5.087042335414512,0.1148018631153675,0.30504730126785445
16,adam,16,17,0.025543733132846264,1,0.0007512087772000227,9.454785206589412e-07,5.5543313134995325e-06,0.016351812969895237,1,31,,0,1.2579293398315249e-11,0.27454918147454754,0.27454918147454754,0.3573784867014843,0.3435096744573668,0.02477901240597563,0.027408188141502945,0.03938567672047979,0.027215536960818475,0.0007469998471964048,0.10864708547119997,4.889220905679747,0.11905847790559095,0.3201074807783882
17,adam,17,18,0.025288295801517802,1,0.0007373720321725032,9.372102972773134e-07,5.493151276597289e-06,0.015574494945676197,1,6,,0,7.2818149993519834e-09,0.2535558070477011,0.2535558070477011,0.33953791315859255,0.32468435337859375,0.024543526969464286,0.02715459504710949,0.039025772431785836,0.02694586474190889,0.0007592750706866517,0.11141780655888023,5.002100156847873,0.12310890463559186,0.334687167545046
18,adam,18,19,0.025035412843502625,1,0.000725332891889031,8.710591406455897e-07,5.8753647618774e-06,0.014903413692271212,1,18,,0,4.0534439680493275e-09,0.23312651649023364,0.23312651649023364,0.3226570258768421,0.30692199189388886,0.02428316503202257,0.026932004973433208,0.0386786621768941,0.02672604658741205,0.0008520680249824979,0.11939922601818966,5.749818866407306,0.12712666803010478,0.3487602860313586
19,adam,19,20,0.024785058715067598,1,0.0007146089858289358,8.770929234000818e-07,6.220870943396473e-06,0.014363850678423724,1,16,,0,9.512534727328279e-10,0.212973140940053,0.212973140940053,0.30676362281375297,0.2902472803995495,0.024040877309639976,0.026732171363900385,0.03840900817755365,0.026526901948341567,0.0008774246795825176,0.12171887369780915,6.0610610485544925,0.1309004972700504,0.36237644793872736
20,adam,20,21,0.02453720812791692,1,0.0007032784176942672,8.262908115009604e-07,5.608869777945108e-06,0.013883676459253869,1,11,,0,5.958073776289062e-11,0.19415157358013177,0.19415157358013177,0.2920129122755197,0.2747970633000086,0.023847995549198864,0.026519397008496766,0.03811268830070189,0.026300175731394888,0.0008528100071473175,0.1193758828285776,5.880298771081626,0.1344689097408305,0.37550574933598424
21,adam,21,22,0.024291836046637753,1,0.0006924868635958714,7.673489259612796e-07,5.0189688376370925e-06,0.013542843369565415,1,6,,0,2.7979794589860267e-09,0.17575376051387734,0.17575376051387734,0.2785708826973899,0.2607516918197197,0.023673413364849426,0.026315145137275443,0.037834456274684077,0.026077396827298403,0.0008124999438787273,0.11470890225698666,5.575889177107341,0.13786075335600875,0.38818825063608525
22,adam,22,23,0.024048917686171376,1,0.0006837470140463062,7.359740238451811e-07,4.747135651100582e-06,0.013241193104897077,1,10,,0,9.229421811691391e-10,0.15771266482659102,0.15771266482659102,0.2665071270137185,0.24817834646762438,0.023477334370687945,0.026148556634091796,0.03762397677393769,0.025916377141630573,0.0007777808569874639,0.10970214716207494,5.005551331905235,0.14112165406126534,0.40046702094415026
23,adam,23,24,0.02380842850930966,1,0.0006745572571274663,6.752873541691274e-07,3.8095758729213335e-06,0.012897011897798238,1,5,,0,3.882415063637434e-11,0.10349001715985359,0.10349001715985359,0.25580401164818833,0.23704228072238429,0.023330254252204325,0.025972240125323544,0.03740653666107364,0.02572108048504419,0.0007162509542638659,0.10248694651788064,4.57656312470715,0.14403770110985203,0.4123688563105371
24,adam,24,25,0.023570344224216562,1,0.0006662277261412148,6.413675420937585e-07,2.7552430294559972e-06,0.012543816302338431,1,5,,0,5.54273821931365e-10,0.07637702322391435,0.07637702322391435,0.2463046159659654,0.22718749383146977,0.023191845809778098,0.02581138752839945,0.037221499311906055,0.02554338157837524,0.0006671099839405221,0.09662218036412057,4.249383184504072,0.14669467880618886,0.42391314021865945
25,adam,25,26,0.0233346407819744,1,0.0006584897889996758,6.158891501390166e-07,2.4923711029710526e-06,0.012214408760535872,1,6,,0,1.7103070634670372e-10,0.06354194215619952,0.06354194215619952,0.23806385168671765,0.21866143544981015,0.023064223801969947,0.02566105588240039,0.037051262619402225,0.025376846429376564,0.0006265476072376681,0.09185034799331737,4.022752628677907,0.1491347211060618,0.43511385753286075
26,adam,26,27,0.023101294374154653,1,0.0006512484194189605,5.936203090666108e-07,2.4843064380991727e-06,0.01194297779572134,1,5,,0,9.655253470070085e-10,0.05518722191095964,0.05518722191095964,0.2310866658347538,0.2114495444105473,0.022942590533743368,0.02551956934234903,0.03689995940422544,0.025222996882011503,0.0005954339263918824,0.08811646793855712,3.840397218117322,0.15141250480046523,0.4459817282732212
27,adam,27,28,0.022870281430413107,1,0.0006444060482144863,5.719272207277684e-07,2.294809046752077e-06,0.011723233340041914,1,4,,0,7.002396060397442e-09,0.04424104064472519,0.04424104064472519,0.22543072290202362,0.20558621543984176,0.022826662702514162,0.025385154090816275,0.036770327970944844,0.02508016821483903,0.0005683070249800547,0.08504762741245309,3.6400102084682047,0.15356331540785106,0.45653499671832315
28,adam,28,29,0.022641578616108975,1,0.0006379240510569447,5.489495243330096e-07,2.0767703280114185e-06,0.011539130519287982,1,4,,0,4.2517213806845186e-10,0.02522525985646897,0.02522525985646897,0.221227213030553,0.20117700118976475,0.022719326101310177,0.025257158412160002,0.03665121314480745,0.024945428974705468,0.0005431523786036642,0.0825490333739152,3.434149153972692,0.1556077405262546,0.4667985570083768
29,adam,29,30,0.022415162829947884,1,0.0006318091492936179,5.282060901644115e-07,2.1186286702829653e-06,0.011352104830254154,1,5,,0,6.609439443320857e-10,-0.00341627310112096,-0.00341627310112096,0.21859003431348606,0.19831227169888024,0.022620736741683505,0.02513581407660428,0.036540906634716715,0.02481828590595115,0.0005192644738325436,0.08059445110878835,3.225489171701463,0.15756938139187862,0.4767970382389291
30,adam,30,31,0.022191011201648406,1,0.0006268458058929349,5.754764836961649e-07,3.2812067830865453e-06,0.011123486367955127,1,11,,0,5.145775803918927e-09,-0.025629749171264427,-0.025629749171264427,0.2175694473640463,0.1970241562362079,0.022460810752303172,0.025036888902036827,0.03650649822494317,0.024749617681674024,0.0005556793306149101,0.08192807065134868,3.321901589392376,0.15948273254987788,0.4865480509623746
31,adam,31,32,0.021969101089631925,1,0.0006214304683399054,5.666909586227488e-07,2.6245416673911375e-06,0.010717037611675447,1,4,,0,5.828241875032475e-11,-0.07251226676775538,-0.07251226676775538,0.22027649447233236,0.19931369827541562,0.022388300323247123,0.02492850714222385,0.036398056476866975,0.024630247760546155,0.0005452826483878419,0.0815337973946876,3.221854976250661,0.1613242088193516,0.49601932320680314
32,adam,32,33,0.0217494100787356,1,0.000616251595374552,8.162798107663687e-07,9.348997910061553e-06,0.010358855723043625,1,4,,0,3.217556204020789e-09,-0.11666397614582555,-0.11666397614582555,0.22574064314887435,0.20424482582877532,0.02232593203790275,0.0248244153078084,0.036285519658280925,0.024514089309305914,0.0005338383494328223,0.0813349920786777,3.1230002503799703,0.16315520345246468,0.5052267789196153
33,adam,33,34,0.021531915977948245,1,0.0006111231861504952,5.123599994322046e-07,2.2303968645694775e-06,0.01008203427514782,1,6,,0,4.937159913737006e-10,-0.1520522881111717,-0.1520522881111717,0.23289243487199565,0.2108004569895584,0.022200864238144543,0.02472090585214254,0.036199683811283946,0.02441942233353314,0.0005040081197552575,0.07757794779867394,2.910550023768832,0.16513368535056983,0.5141888521510087
34,adam,34,35,0.021316596818168762,1,0.0006063811934940552,5.249149911784045e-07,2.9482560686688406e-06,0.009836835398576894,1,5,,0,6.90095212010996e-09,-0.17776667802659046,-0.17776667802659046,0.2406480923339667,0.21795123480357573,0.022102879208296636,0.02462480849659658,0.03610232389620548,0.024325412745796332,0.00047435074382185476,0.07502807500998493,2.753111745408708,0.16715264674787164,0.5229040995810371
35,adam,35,36,0.021103430849987073,1,0.0006021996292235797,4.8024866292308e-07,2.2075414522730814e-06,0.009590648732457246,1,11,,0,2.2881494302003576e-09,-0.19570264521449093,-0.19570264521449093,0.24813484397519187,0.22486477815831737,0.022000838068609314,0.024539756095437862,0.0360122106894736,0.024248973891064132,0.0005118592070719431,0.07745193107664113,3.4647467376491856,0.1692327087305921,0.5313739318029013
36,adam,36,37,0.020892396541487203,1,0.0005980924745415988,4.783963472530072e-07,2.450652450230087e-06,0.009279742402574849,1,4,,0,2.534982326345353e-10,-0.2056803896106808,-0.2056803896106808,0.2549860647915193,0.23118804344316943,0.021919356251551805,0.024455929230793885,0.035907020471212976,0.024164744376178136,0.000507861577564157,0.0769584275539236,3.5401861385328672,0.17137742031023886,0.539613167569006
37,adam,37,38,0.02068347257607233,1,0.0005941363775857599,4.6803080078123737e-07,2.438663190200357e-06,0.008993866263323411,1,4,,0,1.2518708938853629e-09,-0.21200119665896924,-0.21200119665896924,0.26096958402680565,0.23669498906740422,0.02185285317913046,0.024374912873398335,0.035789757927707555,0.024077843877722535,0.0005076870103739732,0.0770458420407518,3.6808541954252636,0.17358765617533023,0.5476273166957574
38,adam,38,39,0.020476637850311608,1,0.0005903198283030521,4.4892948533461996e-07,2.1718945006508435e-06,0.008744097710124361,1,5,,0,3.85367753412774e-11,-0.2156340311760933,-0.2156340311760933,0.2659502529423088,0.24125331786778506,0.021799345279666454,0.024296498272447658,0.03566219765299319,0.023989040557753274,0.0005108240320608386,0.07765186021279076,3.860020973070688,0.17585762326130625,0.5554281777059262
39,adam,39,40,0.020271871471808492,1,0.000586656820600779,4.24653366414533e-07,1.5979260509319876e-06,0.008529602120780258,1,5,,0,4.2141385020864384e-11,-0.21725264558425703,-0.21725264558425703,0.2698695209564036,0.24480540733979833,0.021756942694513844,0.024220999578893912,0.03552725917867956,0.023899742558090777,0.0005160306878198956,0.07863973765595897,4.035627530458618,0.1781763238737572,0.5630324291628388
40,adam,40,41,0.020069152757090408,1,0.0005831734575767928,4.0439898870747514e-07,1.3756657193952655e-06,0.008338048126974498,1,4,,0,5.122442598759309e-09,-0.21738792791435516,-0.21738792791435516,0.2727076744631332,0.24733179347606443,0.021723472682344584,0.0241489846075729,0.03538874821067772,0.02381180049274658,0.000522339467095167,0.07988652949929347,4.18256224902898,0.18052989462798288,0.5704593533836086
41,adam,41,42,0.019868461229519505,1,0.0005798897546079986,4.1600325628595517e-07,1.919101840151485e-06,0.008152628811399618,1,4,,0,1.5151378010453085e-09,-0.21639890851250276,-0.21639890851250276,0.27445960460159574,0.2488276300099933,0.02169547861086447,0.02408090020343921,0.035251321167351746,0.02372753785844672,0.0005293071319045604,0.08130156257796867,4.295060945484375,0.182904904634814,0.5777283451219373
42,adam,42,43,0.019669776617224306,1,0.0005767703179165152,5.393070021206893e-07,5.1968652008764116e-06,0.007963951322768243,1,4,,0,4.72861165570799e-10,-0.21457631223551105,-0.21457631223551105,0.27512116944997844,0.2492895579106957,0.021660588886511817,0.024016042927937048,0.035123276893105564,0.023651137409167838,0.0005353545004894792,0.08247252331333951,4.370336321859982,0.1852962026032694,0.5848570249498455
43,adam,43,44,0.019473078851052063,1,0.0005736393264221211,4.057411436767679e-07,1.9286313065471167e-06,0.007797039026278383,1,5,,0,1.2733301325660346e-10,-0.2120350241370446,-0.2120350241370446,0.2746664955411882,0.24869411405471964,0.02157720860160383,0.023950768806493897,0.0350248539116553,0.023592713876850184,0.0005326099217650016,0.08166863231044968,4.382890868967207,0.18771830442883788,0.5918585492032812
44,adam,44,45,0.019278348062541542,1,0.0005706488340411149,3.8127071343736056e-07,1.2366478489578012e-06,0.007660378531072311,1,5,,0,9.30250029812823e-11,-0.21203788982218438,-0.21203788982218438,0.272957301880222,0.24691136501128766,0.021490017716928534,0.023888257241605444,0.03493538232946139,0.023540704396545764,0.0005305265826329267,0.08087516123749147,4.380389149027526,0.19013928744853864,0.5987264110907595
45,adam,45,46,0.019085564581916126,1,0.0005677956643840109,3.874053519960099e-07,1.4971092988746635e-06,0.00751838154028991,1,5,,0,1.924552527486343e-11,-0.2248179645781363,-0.2248179645781363,0.2697515652228592,0.24371442009939379,0.02140708041815871,0.023828463324016738,0.034849818643408394,0.02349136127462844,0.0005295536994920306,0.08027823457834778,4.369752848577004,0.19256464093752151,0.6054560424354601
46,adam,46,47,0.018894708936096967,1,0.0005672010193955532,5.251332912104811e-07,4.519880974110075e-06,0.007373347154461762,1,10,,0,8.382142317319631e-09,-0.34269090965506166,-0.34269090965506166,0.26433261692528326,0.23842967302258308,0.02121866718912756,0.023815982436077528,0.034923102566096625,0.023565557118754518,0.0005686996291591988,0.08191051336831176,4.432303145405326,0.1950106809174173,0.6120455880665575
47,adam,47,48,0.018705761846736,1,0.0005646285504168825,5.185162936002348e-07,4.351684778958614e-06,0.007079425525745547,1,4,,0,1.693072712539728e-10,-0.34709169170170645,-0.34709169170170645,0.26751647230010545,0.24128661791259723,0.02115752616513361,0.023761913862668606,0.03483079420751384,0.023516961541732065,0.0005625494534607343,0.08122394927553757,4.327208392110581,0.19730925302007027,0.6184120383775034
48,adam,48,49,0.018518704228268637,1,0.0005619081624868688,4.966570282660589e-07,3.961997472840749e-06,0.006952779657551782,1,4,,0,2.0525564497494474e-11,-0.3498530132895183,-0.3498530132895183,0.2775580404891547,0.25059498999270097,0.021112844328817253,0.023704602137282725,0.03471941414771672,0.023456837294000225,0.0005529089916092456,0.08055421898472939,4.204902415296957,0.1994985150437039,0.6245744319373661
49,adam,49,50,0.01833351718598595,1,0.0005591474702397849,4.6263391187074003e-07,3.4286999037424477e-06,0.006909539220223713,1,4,,0,5.914292156457247e-10,-0.3513983294243417,-0.3513983294243417,0.2928086214526312,0.26480529709425515,0.021086504106210095,0.023646299292696626,0.03459371575532142,0.023386353906810483,0.0005421810417657884,0.0800743156833601,4.082431047507436,0.2016227592275567,0.6305623419819982
50,adam,50,51,0.01815018201412609,1,0.0005564724126067296,4.255290486646772e-07,2.9625871710278843e-06,0.006867681443865078,1,5,,0,4.338920814610683e-11,-0.35186613890093105,-0.35186613890093105,0.3117967244639951,0.282549079961167,0.021078137811511483,0.023589667496739533,0.03446067677543283,0.0233084601060107,0.0005348355051407571,0.0800704462577118,3.991722339851547,0.2037269684108584,0.6364076020103245
51,adam,51,52,0.01796868019398483,1,0.000553946012266362,3.976730864301231e-07,2.7140333058222756e-06,0.006789547958855196,1,4,,0,1.219036443088461e-09,-0.35128058219078184,-0.35128058219078184,0.3333124742046273,0.3026980040856095,0.021087047509734815,0.023536057704432192,0.03432553529100976,0.02322546101333979,0.0005322384272461123,0.08068364526904671,3.9413809425213344,0.20582767002906144,0.6421402861177166
52,adam,52,53,0.017788993392044983,1,0.000551604366080703,6.062606610374616e-07,5.7874253801880735e-06,0.006685054632701082,1,4,,0,6.07809797751291e-09,-0.3493070502868818,-0.3493070502868818,0.3564884990059812,0.32443079542284015,0.021118265017942377,0.023486259090811014,0.03418825541397369,0.02313673154605028,0.0005363762373794661,0.08232037604350143,3.951961680228406,0.20791208786902482,0.6477877169564437
53,adam,53,54,0.01761110345812453,1,0.0005499389235822524,4.061176054965856e-07,1.408214176357022e-06,0.0065645192161275685,1,9,,0,1.0912110768648199e-09,-0.3061318779164992,-0.3061318779164992,0.38121282813184054,0.34681909777130326,0.0212079983596474,0.02345077660936312,0.034013815490392854,0.023008045331000593,0.0005668710817538598,0.08760748294127504,4.436482740396709,0.2099222276335732,0.6533744594234555
54,adam,54,55,0.017434992423543287,1,0.0005477422907153107,3.827158961476758e-07,1.572549911427446e-06,0.006499845488555497,1,6,,0,2.1140323301809973e-09,-0.3002803207450739,-0.3002803207450739,0.4022746282413911,0.3299989876895908,0.021128435670177553,0.02340389477662448,0.03398188398015566,0.0229801842225488,0.000594885184188716,0.08794076623397128,4.468139858109636,0.21186981487221185,0.6589107645939479
55,adam,55,56,0.017260642499307855,1,0.0005455847951721463,3.619042058096627e-07,1.3220957126140262e-06,0.0065806597544929854,1,4,,0,1.229517957514202e-11,-0.2960809287271928,-0.2960809287271928,0.42051087328695924,0.3093403322097909,0.0210804625542602,0.0233577566382593,0.03394222210652955,0.022940433041806353,0.0005924808579082104,0.08721429451333476,4.359169353821019,0.21378777922568146,0.6643892059122704
56,adam,56,57,0.017088036074314774,1,0.0005434566519188857,3.378344695043184e-07,9.63425876842828e-07,0.0066289292809906045,1,4,,0,6.107198686284266e-10,-0.29241086453113496,-0.29241086453113496,0.43644360263210324,0.2862032882630163,0.021033370584201638,0.02331215674104148,0.033915108644438925,0.02290297069933298,0.0005930812628684121,0.08679110313530691,4.257182524892819,0.2156822333333182,0.6698098644163356
57,adam,57,58,0.016917155713571625,1,0.000541435067853752,3.4159793033718317e-07,1.6490678707270848e-06,0.006549607707242215,1,4,,0,2.511507485529723e-09,-0.2891070869664958,-0.2891070869664958,0.44243335398726197,0.2630819464642072,0.020981293897519356,0.0232687573336814,0.033901997525514704,0.02287063159116937,0.0005955737799108739,0.08646862313397222,4.15931219982379,0.21756223854157164,0.6751712322051225
58,adam,58,59,0.01674798415643591,1,0.0005394908062244175,3.3261316799204e-07,1.2722207538514886e-06,0.0063685466398290735,1,4,,0,2.6289281403346596e-10,-0.2859349462442964,-0.2859349462442964,0.44368320690771235,0.24292256340099377,0.020905744319288665,0.02322694138763039,0.03390694922417396,0.022849983241714986,0.0005974424081765387,0.08569049047124487,4.057634949435679,0.21944366877958596,0.6804664602868745
59,adam,59,60,0.016580504314871552,1,0.0005377334220325563,3.5978037656945855e-07,1.6279515817380265e-06,0.006200871508476479,1,13,,0,2.1685672736904205e-10,-0.2830469300883607,-0.2830469300883607,0.4447061871755694,0.22433085760276836,0.020768006999820565,0.023189079801332273,0.033956690511697786,0.02286376950833482,0.0006289858232331814,0.08648594025912872,4.157960697999461,0.22134390544020507,0.6856799628673503
60,adam,60,61,0.016414699271722837,1,0.0005357812930092779,4.2159628205038933e-07,3.5971543734780006e-06,0.0060491770716007715,1,21,,0,5.486341276025252e-11,-0.2314608062741144,-0.2314608062741144,0.4303757412190047,0.21158512989747136,0.02073114682302415,0.023146949972064956,0.03391321843806112,0.022822517910904075,0.0005524993570279789,0.07890543425772356,3.3817116518057015,0.22318213984558222,0.6907744374815802
61,adam,61,62,0.016250552279005605,1,0.0005340344272334199,3.836655979479428e-07,3.1069310317384843e-06,0.006004187912919446,1,7,,0,3.76274311168927e-09,-0.23042296342094917,-0.23042296342094917,0.4390609566146954,0.21591864174808467,0.02066637067333827,0.02310918491062417,0.03389864723537725,0.0228040303168748,0.000585078800590368,0.08107767392381836,3.5140316321706533,0.22490000154900508,0.6957456618771425
62,adam,62,63,0.01608804675621555,1,0.0005545235793396304,1.2474066912967334e-06,1.24933731449285e-05,0.005978167604461896,1,24,,0,2.61192600950567e-11,-0.230481303696493,-0.230481303696493,0.44979683818799343,0.2238138965956465,0.02103512458971159,0.023548324342501113,0.03438286283981271,0.023336503752158743,0.0006864367766311157,0.09154610354074612,5.611110741110686,0.22668979826526026,0.7006066013592437
63,adam,63,64,0.015927166288653396,1,0.0005505646218967939,1.1430734432541097e-06,1.1606004560066997e-05,0.005878769086490629,1,5,,0,4.419346930220998e-10,-0.2305118225489906,-0.2305118225489906,0.4589821642098268,0.24470252248428495,0.020920548522805227,0.02346411349053686,0.03430067588622153,0.02328065342911444,0.0006967531855179926,0.09160155194417159,5.616088091696127,0.2284735450299049,0.70511009273481
64,adam,64,65,0.01576789462576686,1,0.0005455845900758265,9.88900290882593e-07,1.0161760617744495e-05,0.006602280492331868,1,5,,0,4.289381246380667e-09,-0.231137119271267,-0.231137119271267,0.47352530002959176,0.2719720639414953,0.020799066696487428,0.02335775224793316,0.03417234566017457,0.02319592686562536,0.0007029354035442379,0.09126126309738365,5.60232312539342,0.23030578292101694,0.7093587719093816
65,adam,65,66,0.01561021567950919,1,0.0005406479512718356,8.178252622340667e-07,8.401087659998428e-06,0.007213197974538489,1,4,,0,5.469871425319907e-11,-0.232503116428461,-0.232503116428461,0.4921253613202443,0.30191243444235616,0.02069575148414991,0.023251837589141972,0.03401764964439991,0.023091138490534076,0.00070517920008687,0.0906164256918836,5.5701955650151636,0.23221700118393604,0.7134360701146305
66,adam,66,67,0.015454113522714098,1,0.0005364204646382581,6.559416637445924e-07,6.496136753900964e-06,0.007488822726323751,1,4,,0,5.016454397527606e-11,-0.23494455759940538,-0.23494455759940538,0.5137719375679084,0.3051567581254772,0.020622675739611417,0.023160752678578003,0.03385544780444528,0.022977206588243714,0.0007074164561638812,0.09001565468734328,5.544346544768324,0.23421309022606757,0.7174128477011257
67,adam,67,68,0.015299572387486958,1,0.0005331463566070715,5.25530904916294e-07,4.599153393750722e-06,0.00740593413359775,1,4,,0,3.352705393738543e-10,-0.2386227266656391,-0.2386227266656391,0.5290668636731244,0.2869370092498919,0.020595760241080924,0.023089962247848556,0.033693163756998434,0.022860464637627396,0.0007103519577758983,0.08958402100197739,5.528460116441338,0.23626044096933654,0.7213354905779866
