step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,min_singular_ainv,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms
10,adam,10,11,0.02713146225026413,1,0.0006827419438802624,2.0622133086889172e-06,4.237191197204286e-06,0.02233040529960099,1,1,,0,1.7418140774365377e-17,0.7354149726875298,0.35763231194283124,0.44836314251846865,0.4613713498932856,0.0237091946328282,0.026129331102809777,0.038362563088805715,0.025752349105193847,0.0004364854736764104,0.08082737010981991,3.0952826548513936,0.08623696045088812,0.24148041890789648
11,adam,11,12,0.02686014762776149,1,0.0006355231553342386,1.9847008370578424e-06,4.138629494576819e-06,0.022027409664834848,1,1,,0,1.7497421412782283e-17,0.7165414196457367,0.28665472547135834,0.4012072064491136,0.4129075892565811,0.022755685814804655,0.025209584592655203,0.03747183386423204,0.024845954409479582,0.0004330115737312919,0.0831298574087723,3.0656751673600495,0.09190669638722837,0.26093032591883186
12,adam,12,13,0.026591546151483875,1,0.0005910805131439853,1.910159517250653e-06,4.027344348797178e-06,0.02168733889436688,1,1,,0,1.642941557732273e-17,0.7015646938966981,0.2184141573131316,0.35591565014855564,0.36473326847824283,0.02181298213245608,0.024312147439993558,0.03657216630681026,0.023969448322463286,0.000425520699681789,0.08479065011706435,2.9808268029740015,0.09737545648957908,0.28009610468998763
13,adam,13,14,0.026325630689969032,1,0.0005493493765840844,1.8391384178043143e-06,3.904248015054303e-06,0.021296529675293153,1,1,,0,1.7294621471790486e-17,0.6902314306872098,0.15288631656751023,0.312475583425817,0.31728535298426314,0.02088540717105316,0.02343820335657331,0.0356163309219834,0.02312071775933838,0.0004168800024744213,0.08603556586802706,2.8531226744251077,0.10275792357104473,0.29899988814205275
14,adam,14,15,0.026062374383069346,1,0.0005102441558039667,1.7718671873787404e-06,3.7715595981578596e-06,0.02084917582781989,1,1,,0,1.569922065160958e-17,0.6820921847975503,0.08985535830038992,0.26923959115398305,0.2706914777032351,0.019977428526006053,0.022588584634809828,0.03460620449405853,0.02229761123135677,0.00040993392376374873,0.08707877069679718,2.6960241572573955,0.10815149207789747,0.3176394362664374
15,adam,15,16,0.025801750639238653,1,0.00047365529110884294,1.7081234782001247e-06,3.6355146480551037e-06,0.02034638855625443,1,1,,0,1.669031701152082e-17,0.6713254911199066,0.029003815287789253,0.22536089019195513,0.22508846056025397,0.019093448679038703,0.021763623115392414,0.03358585670180609,0.021497988365464984,0.0004070178791980148,0.08809764488912332,2.5229031608378745,0.11363448535214937,0.33599550967333086
16,adam,16,17,0.025543733132846264,1,0.0004394527556284994,1.647252006851903e-06,3.529523374104851e-06,0.019796681808574638,1,1,,0,1.6094246402400155e-17,0.6583959905947294,-0.030010789471482557,0.1822981871975785,0.1806057471624583,0.01823760906982912,0.02096312847903431,0.032562542919519065,0.02071979821920681,0.000409512613102032,0.08921552941398463,2.346179507990537,0.11926563854720015,0.35403809646718504
17,adam,17,18,0.025288295801517802,1,0.0004074946997099862,1.5883217918746933e-06,3.4573426817115704e-06,0.01921540600373293,1,1,,0,1.4649589207286845e-17,0.6466578984127823,-0.08749747693976948,0.13793016081104006,0.13356431992371653,0.017413616885960194,0.020186497955563917,0.03156146855960844,0.019961188010809604,0.00041762760130049356,0.09049562128338778,2.1766393566441686,0.1250844677143999,0.3717323288785946
18,adam,18,19,0.025035412843502625,1,0.0003776385477605219,1.5303669216794513e-06,3.3920249642713566e-06,0.018621930780651646,1,1,,0,1.8903544303373568e-17,0.6358901948103921,-0.1436924231586321,0.08879112347031162,0.0855460421551664,0.016624579660118783,0.01943292432343938,0.030579370853942734,0.01922062519636248,0.00043053378553732424,0.09194635861599346,2.022914984109677,0.13111227624257357,0.38904390560186014
19,adam,19,20,0.024785058715067598,1,0.00034975114522314566,1.472629890951608e-06,3.3234374928165595e-06,0.018035143302166035,1,1,,0,1.8964724294973784e-17,0.6258765793397689,-0.19873684062093458,0.03937715351330615,0.03774237780901932,0.01587282471822417,0.018701634827553063,0.029585502005465007,0.018497004167457618,0.00044677230250185306,0.09353560652665181,1.8912199777931664,0.1373535728528019,0.40594331258307803
20,adam,20,21,0.02453720812791692,1,0.00032371504457920597,1.41473191317394e-06,3.250282758001852e-06,0.017469301580842773,1,1,,0,1.7437004398052136e-17,0.6164170739042767,-0.2526691453649749,-0.010156238210285502,0.009683216167116728,0.01515973569264609,0.017992082830489805,0.028597273081935798,0.017789711129464904,0.0004647230486769906,0.0952087870967466,1.785395135799534,0.14379793121493856,0.42240826829819345
21,adam,21,22,0.024291836046637753,1,0.00029942967273739756,1.356728084785078e-06,3.1718307662305758e-06,0.016932184238601013,1,1,,0,1.6667574293335302e-17,0.6073375276684815,-0.305428598610256,-0.05962379478506002,0.0013874618649518857,0.014485738326927166,0.017304036313455815,0.0276131103737194,0.017098635567657786,0.0004829539218901231,0.09690613274884578,1.7072459339015056,0.15042241950439905,0.438424365370234
22,adam,22,23,0.024048917686171376,1,0.0002768080885426457,1.2990477081808507e-06,3.086982105058618e-06,0.016425669983497617,1,1,,0,1.7356465460499586e-17,0.598495609330868,-0.3568683458370112,-0.10881676372881234,0.0015481922003850153,0.013850546861297114,0.01663755055717775,0.026627286825212367,0.016424132846981927,0.0005003962753378784,0.09857577011758584,1.6570649886099096,0.15719472722902714,0.45398437624664517
23,adam,23,24,0.02380842850930966,1,0.00025577130056066703,1.2423526034121756e-06,2.9962889980173673e-06,0.015947389239315237,1,1,,0,1.9852769151991403e-17,0.5897827575467326,-0.4067762379302126,-0.15750944658299454,0.0009591148994198419,0.013253472147644548,0.01599285154563335,0.0256523043908381,0.015766948970752093,0.000516373849895674,0.10018081663949441,1.6340884044874622,0.16407671323869918,0.46908681606158303
24,adam,24,25,0.023570344224216562,1,0.0002362423198926362,1.1873607030311563e-06,2.9008072904831495e-06,0.015492480746557662,1,1,,0,1.9836843711915506e-17,0.5811226193987926,-0.45490160479358477,-0.2054663915141864,0.006581156729642653,0.012692692166989298,0.01537017631299772,0.024733842832425815,0.015128116342952533,0.0005305365713662887,0.1017001752055472,1.636641466407656,0.1710274982218398,0.48373422983239556
25,adam,25,26,0.0233346407819744,1,0.00021814164196918732,1.1346813197018585e-06,2.801982880864509e-06,0.015055476693083146,1,1,,0,1.4661085857257758e-17,0.5724670032139348,-0.5009854425677921,-0.25245033118049176,0.008127572146561901,0.0121643481727563,0.014769618883681031,0.02386082277136492,0.014508827856855606,0.0005427535584884013,0.10312468384416,1.6620389383571799,0.17800560265181453,0.4979315737856782
26,adam,26,27,0.023101294374154653,1,0.00020138513000127225,1.0846989962002243e-06,2.7015136069511857e-06,0.014632138643126501,1,1,,0,1.813909984281877e-17,0.5637903508714424,-0.544790825023347,-0.29823063016654494,0.008150179619133748,0.01166442626464114,0.014191022866631998,0.02310639288511018,0.01391029940816991,0.0005530108109760882,0.10445153658323318,1.7065646376541088,0.18497054907056207,0.5116849842692386
27,adam,27,28,0.022870281430413107,1,0.00018588448717086914,1.0375282579699187e-06,2.6011956264042064e-06,0.014220524649373801,1,1,,0,1.7248442790024108e-17,0.5550835629736702,-0.5861302275024981,-0.342591726797076,0.0016950403112239618,0.011189021380499282,0.013633946133488615,0.022453893519716286,0.013333634040162757,0.0005613385203367154,0.10567948715921727,1.76574209212046,0.19188450014312272,0.5250010619857804
28,adam,28,29,0.022641578616108975,1,0.00017154977218158187,9.930423454226273e-07,2.503266244777906e-06,0.013820863591935255,1,1,,0,1.6922567555028767e-17,0.5463478763394599,-0.624886957252995,-0.385340929410084,0.0008555990969337012,0.01073431337601229,0.013097701026576453,0.02182837109729904,0.012779701508594386,0.000567772818303016,0.10680606483147705,1.8348316953765629,0.1987140765454966,0.5378866108235085
29,adam,29,30,0.022415162829947884,1,0.00015829291192320352,9.509583376358792e-07,2.4366154578963186e-06,0.013434471420415577,1,1,,0,1.8195516352477233e-17,0.5375893901099571,-0.661028825771157,-0.4263149674716449,0.0001605602501071781,0.010297653738427065,0.012581451105623847,0.021228398392631104,0.012249045211456717,0.0005723454016807876,0.10782690974333174,1.9093574876609982,0.20543212944870948,0.5503486565489493
30,adam,30,31,0.022191011201648406,1,0.00014603103610587813,9.109461179053346e-07,2.3998687480175296e-06,0.013062361984760467,1,1,,0,1.5436306743559137e-17,0.5288147092906382,-0.6946132918066279,-0.4653848516788905,0.000510268229652598,0.009877488620177965,0.012084330188549059,0.020655979870563338,0.011741824627264249,0.0005750906998381886,0.10873668758703793,1.9855098674294704,0.2120190854940974,0.562394549229515
31,adam,31,32,0.021969101089631925,1,0.00013468871438622901,8.727255341985648e-07,2.3614096476081797e-06,0.01270423775732392,1,1,,0,1.8899060029152394e-17,0.5200279974610343,-0.725784301486015,-0.5024587873867123,0.0008816453127954916,0.009472929472954049,0.01160554670776991,0.02008764273721461,0.011257796332837577,0.0005760608542673364,0.10953081870871886,2.0603712127992764,0.2184635140037841,0.5740320053792594
32,adam,32,33,0.0217494100787356,1,0.0001241986818430229,8.361252982831479e-07,2.322682717792438e-06,0.012358221941557043,1,1,,0,1.5338189527596627e-17,0.5112295197367676,-0.7547618112949753,-0.5374830514709489,0.0003165853950817879,0.009083510671624316,0.0111444462331254,0.01951590740977396,0.010796331632223159,0.000575341276317982,0.1102073190729372,2.131981888653798,0.22476175639118917,0.5852690360624192
33,adam,33,34,0.021531915977948245,1,0.00011450117179147901,8.010932847764119e-07,2.278648605940584e-06,0.012021227565074568,1,1,,0,1.568322684839152e-17,0.5024155529105621,-0.7818254700967882,-0.5704408664269549,0.0015201648479426931,0.008711891475214855,0.010700522033596258,0.018935343618928114,0.01035646494625573,0.0005730618288828473,0.1107682176415106,2.1992835497677694,0.23091673024525977,0.5961137877859539
34,adam,34,35,0.021316596818168762,1,0.00010554234315499071,7.676639342748916e-07,2.228803041929618e-06,0.011689589863088974,1,1,,0,1.7607377007657976e-17,0.4935793835015456,-0.8072942095728385,-0.6013494080676403,0.00023888731549532967,0.00835429414339457,0.010273380317840409,0.0183428294094769,0.009936964678150926,0.0005693999111807484,0.11122016787856237,2.26196610894704,0.23693624513156186,0.6065743578048565
35,adam,35,36,0.021103430849987073,1,9.727241736712815e-05,7.358998019942038e-07,2.1731873344462964e-06,0.011359676307531884,1,1,,0,1.7579861653471034e-17,0.484713032734033,-0.8315036281765944,-0.630255195098702,0.0013677963744256596,0.008011432385678393,0.009862678001796882,0.01773763051507376,0.009536417260874359,0.0005645731018252335,0.11157404980881848,2.3202384086528607,0.24283121463993843,0.6166586359005788
36,adam,36,37,0.020892396541487203,1,8.964406561604887e-05,7.058293492501132e-07,2.1123283875741687e-06,0.011028419349783401,1,1,,0,1.4603120281040216e-17,0.475809341409625,-0.854783102548397,-0.6572282389242977,0.0010403561908257676,0.007682779213058989,0.009468055007024878,0.017121256521807498,0.009153315610665416,0.0005588218509145554,0.11184363671453365,2.3745563206445115,0.2486140096976252,0.6263742026720461
37,adam,37,38,0.02068347257607233,1,8.261139501972435e-05,6.774017318332015e-07,2.0487609756800508e-06,0.010693790775389204,1,1,,0,1.726061566539055e-17,0.4668640934203772,-0.8774345159028721,-0.6823554571754544,2.3311606558238076e-05,0.007368219115720359,0.00908908108775163,0.016497123768696637,0.008786144898905038,0.0005523861260957428,0.1120436979199881,2.4253600283271903,0.254297017780124,0.635728303385035
38,adam,38,39,0.020476637850311608,1,7.612964757252738e-05,6.50472158025576e-07,1.98416237048062e-06,0.01035515942599665,1,1,,0,1.4928478436130374e-17,0.45787792204117517,-0.8997143136794934,-0.7057339359715733,6.829364949950623e-05,0.0070676344554674985,0.00872523051687045,0.01588309482359319,0.008433460397521476,0.0005454818608819538,0.11218806155309133,2.4728726489684894,0.2598913925417356,0.6447279110900554
39,adam,39,40,0.020271871471808492,1,7.015550939810994e-05,6.248203730947168e-07,1.9204940902180212e-06,0.010013431135012914,1,1,,0,2.0090021758165025e-17,0.44885780672823494,-0.9218202527059811,-0.7274646342285197,8.512804423397042e-06,0.006780792080367732,0.008375888573644586,0.015277887749418783,0.008093953414435114,0.0005382827877561532,0.11228811340507915,2.516993205621511,0.2654060004666907,0.6533798793483317
40,adam,40,41,0.020069152757090408,1,6.464778010991775e-05,6.001937218718726e-07,1.8602563910553584e-06,0.009670920108023296,1,1,,0,1.7132612409162222e-17,0.4398180243837246,-0.9438837135735827,-0.7522001827141508,0.001257962375458804,0.006507312691700118,0.008040384326008164,0.01467803531191738,0.00776650212591869,0.0005309114858045855,0.11235203169669354,2.5572908237614316,0.2708466205246449,0.6616911635053424
41,adam,41,42,0.019868461229519505,1,5.956810174924163e-05,5.763591046256307e-07,1.805655437236807e-06,0.009330979213785815,1,1,,0,1.7569300849008875e-17,0.43078047137117315,-0.9659678556953786,-0.7799768884165179,0.0008758530197749714,0.006246672509640477,0.00771803742859813,0.014097991098223475,0.007450204925254111,0.0005234410855011569,0.11238484135603113,2.593084426496293,0.2762154773194247,0.6696690705264764
42,adam,42,43,0.019669776617224306,1,5.4881490943309164e-05,5.53147201627899e-07,1.7511667678964799e-06,0.00899746736786884,1,1,,0,2.03740026705566e-17,0.4217743254612462,-0.9880713002662873,-0.8063836866783705,0.0004060670289717939,0.0059982735899638895,0.007408204299512073,0.013543713201829115,0.007144395002074448,0.0005159065053282947,0.11238916600853435,2.6235769449155706,0.2815111718231805,0.6773214893075103
43,adam,43,44,0.019473078851052063,1,5.0556525562772164e-05,5.304769704944318e-07,1.6974765658380424e-06,0.008674151784800339,1,1,,0,1.7224569960265448e-17,0.41283507151045096,-1.0101365199074015,-0.8314152730646809,0.00017276695999603834,0.0057615129507607695,0.00711031121419957,0.013003912837478765,0.006848636150323581,0.0005083217406152275,0.11236639237836446,2.648005849770627,0.28672901710603715,0.6846570572796238
44,adam,44,45,0.019278348062541542,1,4.656516427041195e-05,5.083559395623127e-07,1.6448408326373489e-06,0.008364151035670956,1,1,,0,1.744303140453071e-17,0.4040029679909983,-1.0320617591347334,-0.8550598316732209,0.0006106001980487476,0.0055357843830081965,0.006823867251816374,0.012484354225676704,0.006562701069698392,0.0005006982071987834,0.11231787568398127,2.6657731507461495,0.2918617078038733,0.6916852319670708
45,adam,45,46,0.019085564581916126,1,4.288228404154844e-05,4.86859229391065e-07,1.590732645148952e-06,0.008069527972116299,1,1,,0,1.610001488390681e-17,0.39532107791485727,-1.053715127578959,-0.8773028852076912,0.0004838129893333944,0.0053203485121158045,0.006548456615229915,0.011982953362674955,0.006286534600168022,0.0004930591061950604,0.11224583819305255,2.6765278966956805,0.29690019040741633,0.6984162544979394
46,adam,46,47,0.018894708936096967,1,3.9485082080982086e-05,4.660954807106756e-07,1.5354291629519527e-06,0.007791119594415878,1,1,,0,1.8141153876842272e-17,0.3868330219500806,-1.0749494819015901,-0.8981317417836473,0.0012148602113190364,0.005114309872786827,0.006283715626998256,0.011503920983967944,0.006020205466335302,0.00048544637287769037,0.11215374558371674,2.680190240027743,0.30183459084770986,0.7048610125128355
47,adam,47,48,0.018705761846736,1,3.6352497325569324e-05,4.461701113709843e-07,1.4793201699723254e-06,0.0075286259983280545,1,1,,0,1.5816194060759935e-17,0.3785806308960288,-1.0956168095509937,-0.9175400074271307,0.0006597242205158642,0.004916778856880798,0.006029303220569465,0.01105001099442733,0.005763851193491151,0.0004779193710899102,0.1120461363176937,2.676922973490416,0.30665509277365566,0.7110308277282659
48,adam,48,49,0.018518704228268637,1,3.346477084656044e-05,4.271555948278692e-07,1.4228756379775192e-06,0.007280895155805998,1,1,,0,1.78886906358483e-17,0.37060167914915865,-1.115581015545603,-0.935531668653932,0.00019248378083347754,0.004726933878095659,0.005784874315537067,0.01062410996465954,0.005517621671358443,0.0004705470035847473,0.1119280499435626,2.667068334683173,0.3113527092467142,0.7169372036990612
49,adam,49,50,0.01833351718598595,1,3.080320240355202e-05,4.090753107398151e-07,1.3666103433104246e-06,0.0070462848611993565,1,1,,0,1.7376031785065023e-17,0.3629278715782085,-1.134728266741483,-0.952124337244339,0.00021508769443814624,0.00454401570431353,0.005550063279238537,0.010236815972994069,0.005281627069528138,0.0004633964560232221,0.1118042924920162,2.651071994139173,0.31591992222278215,0.7225915701600288
50,adam,50,51,0.01815018201412609,1,2.8350094807868734e-05,3.9190296591700673e-07,1.3142307869668565e-06,0.006822986175189088,1,1,,0,1.5917897732210182e-17,0.35558323453380886,-1.1529743440370603,-0.9673513741087391,6.588546150998888e-06,0.004367339493897907,0.005324480707812616,0.009871144005151877,0.0050558952570211105,0.0004565221206855069,0.11167877837236012,2.6294135445504816,0.3203511734129299,0.7280050537586924
51,adam,51,52,0.01796868019398483,1,2.608882824177052e-05,3.7557498237863886e-07,1.2633433855816113e-06,0.006609240281042507,1,1,,0,1.4797080938440048e-17,0.34858302857011614,-1.170268766590616,-0.9812627514209417,0.00032486219680498494,0.004196325793669189,0.005107722412364489,0.00952771014149041,0.004840342581746014,0.00044995759280678344,0.11155412259017118,2.6025564791949773,0.32464318853546037,0.7331882950564709
52,adam,52,53,0.017788993392044983,1,2.400398425153457e-05,3.6000998583947403e-07,1.2169015790766777e-06,0.006403439072174464,1,1,,0,1.6746356751760212e-17,0.34193325731090923,-1.1865957538184033,-0.9939246514581647,0.00034766078222724014,0.0040305340746143135,0.004899386109660533,0.009202816610772178,0.004634760044921185,0.0004437124102684073,0.111431560768693,2.5709233165576455,0.3287951169254814,0.7381513219009179
53,adam,53,54,0.01761110345812453,1,2.2081444499312463e-05,3.4512848947093104e-07,1.173465957721589e-06,0.006204142400249814,1,1,,0,2.1068975620063187e-17,0.33563079633669407,-1.2019723503795914,-1.0054179192697008,0.00039059499638297983,0.003869685540647179,0.004699089752208662,0.008886685637674124,0.004438814879019214,0.0004377738087838645,0.11131117856723953,2.5348948746160067,0.33280847623843185,0.742903481487755
54,adam,54,55,0.017434992423543287,1,2.0308415009164173e-05,3.308670803953626e-07,1.1342367686328298e-06,0.006010060989651409,1,1,,0,1.5731865988563877e-17,0.32966411215213526,-1.2164442324012783,-1.015835573089434,0.00011392997662995577,0.003713666902873417,0.004506485882499153,0.008575860408969621,0.004252065648712127,0.0004321125206261302,0.11119235817121484,2.494827626238346,0.33668690815352076,0.7474534279008168
55,adam,55,56,0.017260642499307855,1,1.867336082749477e-05,3.1718412374269936e-07,1.095341638424997e-06,0.005820045546304246,1,1,,0,1.8162958744974465e-17,0.32401448984774905,-1.230079828008852,-1.0252796277692005,0.0007612793736845262,0.0035625111874448027,0.004321268428076966,0.008267595759028804,0.004073987545423119,0.00042669081273843604,0.11107430969290198,2.4510800875816696,0.34043577229515504,0.7518091580501358
56,adam,56,57,0.017088036074314774,1,1.716586693796887e-05,3.040570943416832e-07,1.0566084683203707e-06,0.0056331000691515415,1,1,,0,1.7638372444803765e-17,0.31865764531869206,-1.2429634241107934,-1.0338575058720023,0.00014190479991781028,0.0034163555183738007,0.004143171121009712,0.007959985519885245,0.003904003733095248,0.0004214706819656871,0.11095655267593836,2.404038506925081,0.3440616263148499,0.7559780860329642
57,adam,57,58,0.016917155713571625,1,1.5776460472650467e-05,2.914741398562338e-07,1.0179970661630695e-06,0.005448415385221034,1,1,,0,1.8571203175274464e-17,0.3135655695063781,-1.2551879076511334,-1.0416783060649422,0.002295727455705309,0.0032753808706083476,0.003971959273790514,0.007652020467382971,0.0037415184744225144,0.0004164203933151307,0.11083924225773133,2.354133576729068,0.3475716536411501,0.7599671437452014
58,adam,58,59,0.01674798415643591,1,1.4496433596926513e-05,2.794237691738758e-07,9.793897990387486e-07,0.005265408481176701,1,1,,0,1.6372512679026586e-17,0.3058520964255793,-1.2668477212995035,-1.0488491773985638,7.996620273635215e-05,0.003139746456159733,0.003807418232467575,0.007343576937095212,0.003585948238419037,0.00041151821907809376,0.11072328465979081,2.301842995167923,0.3509731021254877,0.7637828943364631
59,adam,59,60,0.016580504314871552,1,1.3317698085298861e-05,2.6788648686463986e-07,9.410001654508066e-07,0.0050837550616254544,1,1,,0,1.6880923194333767e-17,0.2866133645357818,-1.2780325177309613,-1.0554720171310406,0.0015130557232792604,0.0030095376354170385,0.0036493421441814496,0.0070353416351330664,0.003436747892387104,0.0004067530906303033,0.11061024334325734,2.24767870582613,0.35427278667229434,0.7674316453197496
60,adam,60,61,0.016414699271722837,1,1.2232687191952065e-05,2.568309846299415e-07,9.0294254338163e-07,0.004903409227417598,1,1,,0,1.7519395652551907e-17,0.2680871995225579,-1.288821885777724,-1.0616406720135119,0.0007687636226440351,0.0028847423543825012,0.003497525867231301,0.006728683190465125,0.0032934302061103436,0.0004021226732414241,0.11050208627829954,2.1921616271223296,0.35747669190084774,0.770919550001273
61,adam,61,62,0.016250552279005605,1,1.1234304368200775e-05,2.462156621856789e-07,8.654220165122098e-07,0.004724607787659913,1,1,,0,1.5962893767967304e-17,0.2502466265850344,-1.2992814039440548,-1.0674387792081221,0.00045587734011458335,0.0027652571517810393,0.0033517613829449097,0.006425484590166343,0.003155578031027192,0.00039762992216735884,0.11040085531322658,2.1357897214914585,0.3605896936829997,0.7742526889780365
62,adam,62,63,0.01608804675621555,1,1.0315906605530315e-05,2.3599442394804506e-07,8.286715611095746e-07,0.004547856132960509,1,1,,0,1.7761895516076026e-17,0.23307049266561136,-1.309460157749242,-1.0729383336418103,0.00016468869875526366,0.0026509120802302856,0.0032118385086318266,0.006127952163393798,0.0030228494805390215,0.00039327937047485984,0.11030834535884525,2.0790066719608316,0.3636154053465697,0.7774371269573888
63,adam,63,64,0.015927166288653396,1,9.471304998049402e-06,2.2612445730750892e-07,7.94460919712397e-07,0.00437389084858655,1,1,,0,1.5887556000748748e-17,0.21654427952052432,-1.3193897423147602,-1.0781990151146181,0.0010635743991232436,0.0025415020065533023,0.003077548537074501,0.005838416487279128,0.0028949771111370514,0.0003890742392560966,0.11022586563772886,2.0221780018750852,0.36655614561957095,0.7804789433539583
64,adam,64,65,0.01576789462576686,1,8.69476625264815e-06,2.1657335576717792e-07,7.622101681060533e-07,0.004203614453352565,1,1,,0,1.5567295602614623e-17,0.200660112148313,-1.3290846661082474,-1.0832682540602838,0.002345599701153383,0.00243681529182707,0.00294868890401279,0.005559139377467848,0.002771762447152975,0.00038501504315409586,0.11015412467564308,1.9655794291942381,0.36941301866074194,0.7833842376596023
65,adam,65,66,0.01561021567950919,1,7.981004260556757e-06,2.073234719609731e-07,7.311422111241263e-07,0.004038001219056873,1,1,,0,1.6171464038823296e-17,0.1854160587080071,-1.338543981367341,-1.0881819638562085,0.0002735878790578954,0.0023366534524904593,0.002825067124964778,0.0052921397640862565,0.0026530672336460047,0.0003810998314773992,0.11009324474429354,1.9093991743513519,0.37218608962262806,0.7861591124470769
66,adam,66,67,0.015454113522714098,1,7.3251577216486765e-06,1.9837246006540494e-07,7.027535972635725e-07,0.003877980007030052,1,1,,0,1.72975832780434e-17,0.17081486068507498,-1.347753896166419,-1.092965824503615,0.0001618274652443497,0.002240836067065616,0.0027065028582376697,0.005039049806996688,0.002538802623055659,0.0003773257087290515,0.1100428796412368,1.8537526273086649,0.37487463190121895,0.7888096381795663
